18.126037046808353	28.48408427814252	8.012057062201999
24.226665868490755	27.345374090366377	17.051122772749725
30.30161742591484	26.05151004050861	8.826058821341658
38.176501902869674	21.008647876726634	25.97881119154205
49.05142950701479	18.824676065432868	50.479022133889536
52.71652355583755	19.48550737552557	34.759550563351176
58.3281478955972	23.903586000084662	42.93946112414635
61.79342712361464	19.42838805774044	63.95884442445023
68.33007616668158	18.82612130474444	65.52260309694557
70.59934314691148	24.472146143704745	50.138954992183244
76.66688751948914	27.38241521613093	57.371007376112686
84.36348830499459	27.770278372506176	87.11750370190599
