16.044801822511182	1.3715868970554732	18.17517734917836	20.7274891297029
17.073982596476984	0.9992300304335973	24.23617178525186	19.360153636299177
20.106504681902017	0.7062040282074302	30.2976470147422	18.048123479477685
24.51613354014679	0.3327052613184131	38.171724226244514	13.006996948993017
30.35452133004211	0.5593345422272813	40.72874742047224	21.10678494764006
33.49218403040465	0.45297517810327415	45.11446441828989	19.657606350494074
34.52168216402511	0.16941559581430637	49.02745144752728	10.82057449227678
39.81566716851034	0.39867552763778374	51.69316168625098	20.456365599332695
38.24354455261558	0.17028866480974655	52.69038567368664	11.481012861941377
44.66531179179412	0.24653225021264463	58.314835065733256	15.900235808756943
49.89688090118516	0.3774944416198309	61.38369553031347	23.391615280291045
47.244020474537116	0.1365234374210875	61.80442154883146	11.429898450035044
55.2242144333563	0.30692177848184415	67.64348166711196	21.684654558778437
53.6642969108212	0.10881492126805338	68.34689920640412	10.82795916205092
56.831149539373676	0.20348037954915116	70.65867738975285	16.484388934116918
58.912045955146674	0.31199620469048006	71.06793222629454	23.08358743416125
63.36270851103716	0.22913158068334394	76.70666126318935	19.39169154771837
70.930755482396	0.20980658179313022	84.37533029267934	19.77280000829558
